TRIAL,TRIP.CODE,HAUL,MESH,RIG (port/starboard), CODEND (top/bottom),SPECIES,DISCARD,CATEGORY,SEX,RF,LENGTH.CM,N.AT.LENGTH,N.RAISED.HAUL,POSITION,CONDITION,LIGHTRIG,LIGHTS,YES,NO
C5979R,C5979R_2,1,87,S,L,NSQ,N,1,U,1.00,19,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,NSQ,N,1,U,1.00,23,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,NSQ,N,1,U,1.00,24,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,34,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,35,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,36,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,37,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,38,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,40,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,41,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,42,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,N,1,U,1.00,43,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,N,1,U,1.00,30,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,N,1,U,1.00,32,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,N,1,U,1.00,33,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,N,1,U,1.00,34,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,N,1,U,1.00,35,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,N,1,U,1.00,36,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,N,1,U,1.00,25,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,N,1,U,1.00,28,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,N,1,U,1.00,29,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,N,1,U,1.00,32,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,N,1,U,1.00,34,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,31,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,32,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,33,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,35,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,40,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,41,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,42,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,44,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MEG,N,1,U,1.00,45,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LEM,N,1,U,1.00,25,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LEM,N,1,U,1.00,26,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LEM,N,1,U,1.00,27,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MON,N,1,U,1.00,27,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MON,N,1,U,1.00,33,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MON,N,1,U,1.00,34,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MON,N,1,U,1.00,48,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,MON,N,1,U,1.00,52,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,N,1,F,1.00,18.1,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,N,1,F,1.00,19.7,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,N,1,F,1.00,20,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,N,1,F,1.00,20.1,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SOL,N,1,U,1.00,30,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SOL,N,1,U,1.00,32,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,TUB,N,1,U,1.00,37,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,BLL,N,1,U,1.00,40,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,BLL,N,1,U,1.00,50,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SOS,N,1,U,1.00,24,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SOS,N,1,U,1.00,26,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,TUR,N,1,U,1.00,39,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,POD,Y,1,U,1.00,15,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,POD,Y,1,U,1.00,16,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,POD,Y,1,U,1.00,18,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,POD,Y,1,U,1.00,19,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUG,Y,1,U,1.00,22,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,Y,1,U,1.00,27,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,Y,1,U,1.00,28,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,Y,1,U,1.00,29,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,Y,1,U,1.00,30,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,WHG,Y,1,U,1.00,39,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,M,1.00,57,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,M,1.00,60,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,M,1.00,61,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,M,1.00,65,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,M,1.00,69,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,55,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,58,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,60,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,62,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,63,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,64,3,3,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,65,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LSD,Y,1,F,1.00,69,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,19,2,4,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,20,2,4,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,21,4,8,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,22,3,6,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,23,1,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,24,1,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,25,2,4,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,GUR,Y,1,U,2.00,26,1,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,Y,1,U,1.00,29,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,Y,1,U,1.00,30,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,Y,1,U,1.00,32,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HAD,Y,1,U,1.00,33,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,Y,1,M,1.00,15.8,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,Y,1,M,1.00,17,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,Y,1,F,1.00,18.2,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,CRE,Y,1,F,1.00,18.5,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SCR,Y,1,M,1.00,13.4,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SCR,Y,1,M,1.00,17.8,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SCR,Y,1,F,1.00,14.2,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,LEM,Y,1,U,1.00,22,2,2,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,PLE,Y,1,M,1.00,24,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,PLE,Y,1,M,1.00,28,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,PLE,Y,1,F,1.00,26,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,BLR,Y,1,M,1.00,26,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,BLR,Y,1,F,1.00,37,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,HKE,Y,1,U,1.00,32,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,DAB,Y,1,U,1.00,20,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,DAB,Y,1,U,1.00,23,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,SDS,Y,1,M,1.00,81,1,1,F,M,S,YES,,
C5979R,C5979R_2,1,87,S,L,BBY,Y,1,U,1.00,14,1,1,F,M,S,YES,,
C5979R,C5979R_2,2,87,P,U,LLV,N,1,U,1.00,12,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,LLV,N,1,U,1.00,13,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,NSQ,N,1,U,1.00,10,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,NSQ,N,1,U,1.00,11,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,NSQ,N,1,U,1.00,12,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,NSQ,N,1,U,1.00,19,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,JOD,N,1,U,1.00,25,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,POD,Y,1,U,1.00,15,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,POD,Y,1,U,1.00,16,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,GUG,Y,1,U,1.00,17,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,GUG,Y,1,U,1.00,20,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,HAD,Y,1,U,1.00,34,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,HAD,Y,1,U,1.00,37,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,WHG,Y,1,U,1.00,16,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,WHG,Y,1,U,1.00,19,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,WHG,Y,1,U,1.00,25,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,WHG,Y,1,U,1.00,30,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,LLV,Y,1,U,1.00,10,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,CDT,Y,1,U,1.00,19,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,TUB,Y,1,U,1.00,30,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,GUR,Y,1,U,1.00,29,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,U,NSQ,Y,1,U,1.00,6,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,PLE,N,1,F,1.00,30,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,PLE,N,1,F,1.00,33,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,22,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,24,12,12,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,25,7,7,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,26,6,6,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,27,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,29,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,33,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,36,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,JOD,N,1,U,1.00,37,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,10,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,11,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,12,6,6,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,13,4,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,14,6,6,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,15,7,7,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,16,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,17,8,8,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CTC,N,1,U,1.00,18,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUR,N,1,U,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUR,N,1,U,1.00,34,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,NSQ,N,1,U,1.00,10,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,NSQ,N,1,U,1.00,13,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,NSQ,N,1,U,1.00,15,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,NSQ,N,1,U,1.00,19,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,NSQ,N,1,U,1.00,22,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,34,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,35,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,39,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,40,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,41,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,42,4,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,43,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,44,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,45,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,46,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,47,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MEG,N,1,U,1.00,48,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SOL,N,1,U,1.00,24,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SOL,N,1,U,1.00,26,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SOL,N,1,U,1.00,32,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,24,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,29,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,30,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,31,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,33,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,34,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,36,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,45,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,N,1,U,1.00,125,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,BLL,N,1,U,1.00,31,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,BLL,N,1,U,1.00,35,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,BLL,N,1,U,1.00,47,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,BLL,N,1,U,1.00,48,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,BLL,N,1,U,1.00,51,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,TUR,N,1,U,1.00,29,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,TUR,N,1,U,1.00,43,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,WAF,N,1,U,1.00,57,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,WAF,N,1,U,1.00,62,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LEM,N,1,U,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,HAD,N,1,U,1.00,61,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,TUB,N,1,U,1.00,33,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LLV,N,1,U,1.00,14,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LLV,N,1,U,1.00,15,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LLV,N,1,U,1.00,16,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,N,1,U,1.00,29,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,PLE,Y,1,M,1.00,26,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,PLE,Y,1,F,1.00,25,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,PLE,Y,1,F,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,58,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,60,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,62,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,63,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,64,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,65,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,66,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,M,2.00,68,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,55,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,56,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,57,3,6,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,58,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,59,3,6,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,60,4,8,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,61,2,4,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,62,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,63,3,6,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,64,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LSD,Y,1,F,2.00,65,1,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,POD,Y,1,U,1.00,14,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,POD,Y,1,U,1.00,16,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,POD,Y,1,U,1.00,17,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,POD,Y,1,U,1.00,18,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,POD,Y,1,U,1.00,20,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,19,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,20,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,21,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,22,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,23,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,25,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,26,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,DAB,Y,1,U,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUR,Y,1,U,1.00,18,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUR,Y,1,U,1.00,19,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUR,Y,1,U,1.00,20,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUR,Y,1,U,1.00,22,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUG,Y,1,U,1.00,19,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUG,Y,1,U,1.00,23,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,GUG,Y,1,U,1.00,24,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,M,1.00,26,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,M,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,M,1.00,30,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,F,1.00,27,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,F,1.00,28,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,F,1.00,31,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,F,1.00,36,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SDR,Y,1,F,1.00,45,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LEM,Y,1,U,1.00,23,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LEM,Y,1,U,1.00,24,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,MON,Y,1,U,1.00,17,2,2,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,11.9,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,13.1,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,13.3,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,15.1,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,15.2,3,3,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,16.2,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,16.7,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,M,1.00,17,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,F,1.00,13.3,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,F,1.00,13.5,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCR,Y,1,F,1.00,15.2,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,HAD,Y,1,U,1.00,35,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CDT,Y,1,U,1.00,22,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,LBE,Y,1,B,1.00,10.9,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,BLR,Y,1,M,1.00,38,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCE,Y,1,U,1.00,8.2,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,SCE,Y,1,U,1.00,8.3,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CRE,Y,1,F,1.00,12,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CRE,Y,1,F,1.00,13.8,1,1,F,D,S,NO,,
C5979R,C5979R_2,2,87,P,L,CRE,Y,1,F,1.00,15.7,1,1,F,D,S,NO,,
